Date,Open,High,Low,Close
4/24/2017,11.28,11.73,9.91,9.96
4/25/2017,9.83,10.59,9.62,9.8
4/26/2017,9.91,10.24,9.33,9.79
4/27/2017,9.81,10.58,9.08,9.24
4/28/2017,9.34,9.92,9.2,9.42
5/1/2017,10.85,10.86,9.38,9.49
5/2/2017,9.85,10.57,9.78,10.49
5/3/2017,11.09,11.56,10.4,10.78
5/4/2017,10.87,12.09,10.67,11.04
5/5/2017,10.48,11.97,10.29,11.44
5/8/2017,9.85,9.85,8.91,9.09
5/9/2017,9.26,9.64,8.91,9.31
5/10/2017,9.45,9.45,8.85,9.43
5/11/2017,9.82,11.18,9.63,10.35
5/12/2017,10.12,10.31,9.16,9.4
5/15/2017,9.96,9.96,8.9,9.16
5/16/2017,8.89,9.14,8.56,8.96
5/17/2017,11.96,20.22,11.51,20.17
5/18/2017,19.43,19.58,15.69,16.67
5/19/2017,13.17,13.18,10.29,10.98
5/22/2017,10.85,10.85,9.25,9.39
5/23/2017,9.08,9.86,9.08,9.32
5/24/2017,9.21,9.55,8.52,8.56
5/25/2017,8.57,8.99,7.81,8.12
5/26/2017,8.69,8.85,7.51,7.6
5/30/2017,9.47,9.54,8.56,9.04
5/31/2017,8.9,9.91,8.45,8.71
6/1/2017,8.64,9.14,8.22,8.5
6/2/2017,8.65,9.01,8.18,8.47
6/5/2017,9.9,9.96,9.13,9.69
6/6/2017,10.35,10.59,9.92,10.39
6/7/2017,10.44,10.99,10.13,10.13
6/8/2017,10.03,10.35,9.33,9.62
6/9/2017,8.98,12.47,8.35,10.37
6/12/2017,11.8,13.22,11.3,11.35
6/13/2017,10.4,10.44,9.28,9.35
6/14/2017,9.46,10.31,8.74,9.91
6/15/2017,11.58,11.86,9.61,10.14
6/16/2017,9.65,10.33,8.17,8.33
6/19/2017,8.87,8.94,8.13,8.52
6/20/2017,8.77,10.08,8.61,9.42
6/21/2017,9.39,10.2,9.07,9.56
6/22/2017,9.66,10.24,8.79,9.23
6/23/2017,9.11,9.59,8.06,8.38
6/26/2017,8.62,9.32,8.2,8.7
6/27/2017,9.05,10.93,8.52,10.5
6/28/2017,9.35,9.92,8.32,8.49
6/29/2017,8.88,17.68,8.76,11.37
6/30/2017,10.31,11,9.41,9.93
7/3/2017,9.75,10.46,9.14,10.21
7/5/2017,10.18,11.35,9.18,9.65
7/6/2017,11.07,12.3,10.32,11.53
7/7/2017,10.97,11.03,9.07,9.26
7/10/2017,10.85,10.85,9.44,9.9
7/11/2017,10.1,11.27,9.33,9.37
7/12/2017,8.69,8.83,8.02,8.06
7/13/2017,8.58,8.59,8.01,8.01
7/14/2017,8.09,8.18,7.55,7.55
7/17/2017,8.53,8.67,8.28,8.39
7/18/2017,9.18,9.24,8.21,8.44
7/19/2017,8.4,8.4,7.74,7.85
7/20/2017,8.02,9.02,7.59,7.69
7/21/2017,7.85,8.12,6.99,7.1
7/24/2017,8.25,8.31,7.45,7.64
7/25/2017,7.57,8.02,7.45,7.87
7/26/2017,7.96,8.19,7.79,8.07
7/27/2017,7.84,11.65,7.59,9.03
7/28/2017,9.99,10.38,8.34,8.55
7/31/2017,9.54,9.98,8.99,9.43
8/1/2017,9.41,9.71,8.75,8.93
8/2/2017,8.68,9.56,8.4,8.68
8/3/2017,8.91,9.33,8.38,9.31
8/4/2017,8.49,8.82,8.06,8.58
8/7/2017,9.29,9.32,8.28,8.43
8/8/2017,8.76,11.47,8,10.5
8/9/2017,12.8,13.41,10.6,10.72
8/10/2017,13.98,18.27,13.54,17.83
8/11/2017,16.1,17.2,14.34,15.53
8/14/2017,12.39,12.39,11.26,11.63
8/15/2017,10.94,11.55,10.01,10.41
8/16/2017,10.26,10.52,9.02,9.73
8/17/2017,11.01,15.98,10.34,15.77
8/18/2017,15.21,16.1,12.39,13.17
8/21/2017,14.37,14.5,12.48,12.48
8/22/2017,11.9,11.93,9.92,9.92
8/23/2017,11.41,11.41,10.1,11.14
